id	session	exp	sacXresp	gain	tarX	rt	sigma	PL	posu	sess_n
ml	small	exp3	6.45831938399732	0.92261705485676	7	209	0.9093756	145.9493	1	2
ml	small	exp3	6.57827038301875	1.09637839716979	6	246	0.9093756	57.34494	2	2
ml	small	exp3	6.21516271307665	0.887880387582378	7	247	0.9093756	57.34494	2	2
ml	small	exp3	6.74177156715556	0.963110223879366	7	211	0.9093756	57.34494	2	2
ml	small	exp3	6.6171036619095	0.945300523129929	7	226	0.9093756	57.34494	2	2
ml	small	exp3	8.00793661729245	1.00099207716156	8	190	0.9093756	145.9493	1	2
ml	small	exp3	7.3467790403511	0.918347380043887	8	223	0.9093756	50.44071	3	2
ml	small	exp3	8.54369523452509	0.949299470502788	9	193	0.9093756	145.9493	1	2
ml	small	exp3	9.66651061003626	0.966651061003626	10	181	0.9093756	145.9493	1	2
ml	small	exp3	6.60038334335538	1.10006389055923	6	213	0.9093756	57.34494	2	2
ml	small	exp3	8.64803969779606	1.08100496222451	8	234	0.9093756	50.44071	3	2
ml	small	exp3	7.61298476454294	1.08756925207756	7	203	0.9093756	145.9493	1	2
ml	small	exp3	6.42163860656374	1.07027310109396	6	241	0.9093756	57.34494	2	2
ml	small	exp3	6.87512487512488	1.14585414585415	6	228	0.9093756	50.44071	3	2
ml	small	exp3	6.18756400216854	0.883937714595506	7	204	0.9093756	145.9493	1	2
ml	small	exp3	5.86957023585087	0.978261705975145	6	293	0.9093756	50.44071	3	2
ml	small	exp3	9.25223144622683	0.925223144622683	10	256	0.9093756	50.44071	3	2
ml	small	exp3	8.381334825494	0.8381334825494	10	214	0.9093756	57.34494	2	2
ml	small	exp3	6.53849973188219	1.0897499553137	6	221	0.9093756	145.9493	1	2
ml	small	exp3	9.83560377649156	0.983560377649156	10	217	0.9093756	50.44071	3	2
ml	small	exp3	9.04972843483469	0.904972843483469	10	220	0.9093756	57.34494	2	2
ml	small	exp3	7.49644489169705	1.07092069881386	7	195	0.9093756	145.9493	1	2
ml	small	exp3	10.473107148893	1.0473107148893	10	188	0.9093756	145.9493	1	2
ml	small	exp3	6.16735721950638	0.881051031358054	7	222	0.9093756	57.34494	2	2
ml	small	exp3	7.1456862432405	0.893210780405062	8	219	0.9093756	50.44071	3	2
ml	small	exp3	8.77525238892188	0.877525238892188	10	237	0.9093756	50.44071	3	2
ml	small	exp3	7.08212529330462	1.0117321847578	7	233	0.9093756	50.44071	3	2
ml	small	exp3	8.55949104641548	0.951054560712831	9	195	0.9093756	145.9493	1	2
ml	small	exp3	7.72921492921493	0.966151866151866	8	223	0.9093756	57.34494	2	2
ml	small	exp3	6.57767472673071	0.939667818104386	7	246	0.9093756	57.34494	2	2
ml	small	exp3	7.87909507659051	0.875455008510057	9	219	0.9093756	57.34494	2	2
ml	small	exp3	7.99047265384749	0.887830294871944	9	230	0.9093756	50.44071	3	2
ml	small	exp3	6.83919431565003	0.977027759378575	7	266	0.9093756	57.34494	2	2
ml	small	exp3	5.79311534480776	0.965519224134626	6	244	0.9093756	50.44071	3	2
ml	small	exp3	8.67981971763723	1.08497746470465	8	342	0.9093756	57.34494	2	2
ml	small	exp3	6.18435727638541	0.883479610912202	7	224	0.9093756	50.44071	3	2
ml	small	exp3	9.0667997768447	1.13334997210559	8	228	0.9093756	145.9493	1	2
ml	small	exp3	6.37805689094951	1.06300948182492	6	203	0.9093756	145.9493	1	2
ml	small	exp3	6.66786755362882	0.95255250766126	7	184	0.9093756	145.9493	1	2
ml	small	exp3	8.05769128232471	1.00721141029059	8	281	0.9093756	145.9493	1	2
ml	small	exp3	6.64972113296568	0.94996016185224	7	261	0.9093756	50.44071	3	2
ml	small	exp3	5.19858518964479	0.742655027092113	7	232	0.9093756	57.34494	2	2
ml	small	exp3	7.73292604182188	1.10470372026027	7	239	0.9093756	50.44071	3	2
ml	small	exp3	8.49535569119886	1.06191946139986	8	206	0.9093756	145.9493	1	2
ml	small	exp3	9.77633983881454	1.0862599820905	9	205	0.9093756	50.44071	3	2
ml	small	exp3	8.40453431795438	0.933837146439376	9	221	0.9093756	50.44071	3	2
ml	small	exp3	8.2690844638353	1.03363555797941	8	193	0.9093756	50.44071	3	2
ml	small	exp3	6.94656752266109	0.992366788951585	7	205	0.9093756	57.34494	2	2
ml	small	exp3	6.17654921256029	1.02942486876005	6	213	0.9093756	57.34494	2	2
ml	small	exp3	5.47030549027986	0.911717581713309	6	258	0.9093756	57.34494	2	2
ml	small	exp3	8.29773009111986	0.829773009111986	10	208	0.9093756	50.44071	3	2
ml	small	exp3	9.27339954426244	0.927339954426244	10	202	0.9093756	50.44071	3	2
ml	small	exp3	7.47716045956597	0.934645057445746	8	204	0.9093756	57.34494	2	2
ml	small	exp3	5.08784035229176	0.72683433604168	7	222	0.9093756	50.44071	3	2
ml	small	exp3	8.45139664804469	1.05642458100559	8	173	0.9093756	145.9493	1	2
ml	small	exp3	9.70244882891013	1.21280610361377	8	333	0.9093756	50.44071	3	2
ml	small	exp3	8.68906529669759	1.0861331620872	8	193	0.9093756	57.34494	2	2
ml	small	exp3	5.33692638650822	0.592991820723135	9	226	0.9093756	50.44071	3	2
ml	small	exp3	9.96641685083896	1.10737965009322	9	183	0.9093756	145.9493	1	2
ml	small	exp3	4.13449957764517	0.516812447205646	8	258	0.9093756	50.44071	3	2
ml	small	exp3	7.50010677968886	1.07144382566984	7	188	0.9093756	145.9493	1	2
ml	small	exp3	9.78446109690316	0.978446109690316	10	198	0.9093756	57.34494	2	2
ml	small	exp3	8.89253538483627	0.98805948720403	9	205	0.9093756	145.9493	1	2
ml	small	exp3	9.32521166857692	1.03613462984188	9	217	0.9093756	50.44071	3	2
ml	small	exp3	8.4476861167002	0.938631790744467	9	245	0.9093756	50.44071	3	2
ml	small	exp3	6.69550275522901	1.1159171258715	6	214	0.9093756	145.9493	1	2
ml	small	exp3	7.01666959676517	1.00238137096645	7	201	0.9093756	57.34494	2	2
ml	small	exp3	8.45456988106854	1.05682123513357	8	217	0.9093756	145.9493	1	2
ml	small	exp3	5.98261400030502	0.854659142900717	7	215	0.9093756	57.34494	2	2
ml	small	exp3	6.30560845738272	1.05093474289712	6	235	0.9093756	145.9493	1	2
ml	small	exp3	8.81695062041779	1.10211882755222	8	185	0.9093756	145.9493	1	2
ml	small	exp3	5.90936184480125	0.984893640800209	6	220	0.9093756	57.34494	2	2
ml	small	exp3	7.48408405643658	0.83156489515962	9	196	0.9093756	57.34494	2	2
ml	small	exp3	8.77903391572456	0.877903391572456	10	197	0.9093756	50.44071	3	2
ml	small	exp3	5.47552707922866	0.782218154175522	7	196	0.9093756	57.34494	2	2
ml	small	exp3	8.44162684092461	1.05520335511558	8	168	0.9093756	145.9493	1	2
ml	small	exp3	4.6368816254417	0.662411660777385	7	256	0.9093756	50.44071	3	2
ml	small	exp3	9.91508881514738	0.991508881514738	10	252	0.9093756	145.9493	1	2
ml	small	exp3	10.4161096635323	1.04161096635323	10	354	0.9093756	50.44071	3	2
ml	small	exp3	5.71493843302346	0.816419776146209	7	209	0.9093756	145.9493	1	2
ml	small	exp3	7.81241670647992	0.97655208830999	8	326	0.9093756	57.34494	2	2
ml	small	exp3	11.0742051883302	1.10742051883302	10	211	0.9093756	57.34494	2	2
ml	small	exp3	10.2558927465481	1.13954363850535	9	199	0.9093756	57.34494	2	2
ml	small	exp3	5.94830638498761	0.84975805499823	7	238	0.9093756	145.9493	1	2
ml	small	exp3	8.81749493984386	0.979721659982651	9	182	0.9093756	145.9493	1	2
ml	small	exp3	9.57945159816788	1.06438351090754	9	316	0.9093756	57.34494	2	2
ml	small	exp3	9.16660303228111	1.01851144803123	9	183	0.9093756	145.9493	1	2
ml	small	exp3	8.54643104643105	0.854643104643105	10	212	0.9093756	50.44071	3	2
ml	small	exp3	8.27161104243923	1.0339513803049	8	202	0.9093756	145.9493	1	2
ml	small	exp3	8.15877001198956	1.0198462514987	8	206	0.9093756	57.34494	2	2
ml	small	exp3	10.1309711550291	1.01309711550291	10	219	0.9093756	57.34494	2	2
ml	small	exp3	6.63818385743364	0.737575984159293	9	291	0.9093756	57.34494	2	2
ml	small	exp3	14.1581617634327	1.76977022042908	8	590	0.9093756	50.44071	3	2
ml	small	exp3	6.13006897597211	1.02167816266202	6	245	0.9093756	50.44071	3	2
ml	small	exp3	7.50340271951203	0.937925339939004	8	266	0.9093756	50.44071	3	2
ml	small	exp3	6.55068930360388	1.09178155060065	6	207	0.9093756	145.9493	1	2
ml	small	exp3	8.11490644404006	1.01436330550501	8	200	0.9093756	145.9493	1	2
ml	small	exp3	7.72189867546256	0.772189867546256	10	315	0.9093756	57.34494	2	2
ml	small	exp3	11.7358144552319	1.17358144552319	10	236	0.9093756	50.44071	3	2
ml	small	exp3	6.38296982059731	0.638296982059731	10	343	0.9093756	50.44071	3	2
ml	small	exp3	8.80575850278927	0.978417611421031	9	182	0.9093756	145.9493	1	2
ml	small	exp3	7.30736212507696	1.04390887501099	7	213	0.9093756	50.44071	3	2
ml	small	exp3	7.99863640495743	1.14266234356535	7	199	0.9093756	50.44071	3	2
ml	small	exp3	8.58614819460622	1.22659259922946	7	211	0.9093756	57.34494	2	2
ml	small	exp3	8.80049552946246	0.97783283660694	9	206	0.9093756	50.44071	3	2
ml	small	exp3	8.27375988497484	1.03421998562185	8	220	0.9093756	50.44071	3	2
ml	small	exp3	9.6960379606775	0.96960379606775	10	168	0.9093756	145.9493	1	2
ml	small	exp3	8.58033453821726	1.07254181727716	8	228	0.9093756	50.44071	3	2
ml	small	exp3	8.05991016485832	0.895545573873147	9	193	0.9093756	57.34494	2	2
ml	small	exp3	7.46025190346328	1.06575027192333	7	231	0.9093756	57.34494	2	2
ml	small	exp3	5.87838059933164	0.979730099888607	6	311	0.9093756	50.44071	3	2
ml	small	exp3	10.4732053997499	1.1636894888611	9	195	0.9093756	145.9493	1	2
ml	small	exp3	8.94492685404254	0.993880761560282	9	227	0.9093756	50.44071	3	2
ml	small	exp3	5.28867175143229	0.881445291905381	6	201	0.9093756	145.9493	1	2
ml	small	exp3	7.34592311857066	1.22432051976178	6	222	0.9093756	57.34494	2	2
ml	small	exp3	9.97846335490642	0.997846335490642	10	191	0.9093756	145.9493	1	2
ml	small	exp3	8.63206977524321	0.959118863915912	9	197	0.9093756	145.9493	1	2
ml	small	exp3	9.23870897866349	1.0265232198515	9	202	0.9093756	57.34494	2	2
ml	small	exp3	4.99553211502284	0.832588685837141	6	239	0.9093756	50.44071	3	2
ml	small	exp3	6.99196717017375	1.16532786169563	6	241	0.9093756	57.34494	2	2
ml	small	exp3	10.5799024684965	1.05799024684965	10	195	0.9093756	50.44071	3	2
ml	small	exp3	9.25618725355854	1.15702340669482	8	191	0.9093756	145.9493	1	2
ml	small	exp3	7.97952957386084	0.997441196732605	8	197	0.9093756	145.9493	1	2
ml	small	exp3	6.37888209824849	1.06314701637475	6	221	0.9093756	50.44071	3	2
ml	small	exp3	8.83978953321122	0.982198837023469	9	187	0.9093756	57.34494	2	2
ml	small	exp3	7.0964794714488	1.1827465785748	6	217	0.9093756	57.34494	2	2
ml	small	exp3	10.165270820288	1.12947453558756	9	186	0.9093756	145.9493	1	2
ml	small	exp3	8.93681591033241	0.893681591033241	10	250	0.9093756	57.34494	2	2
ml	small	exp3	5.27261788373317	0.527261788373317	10	315	0.9093756	57.34494	2	2
ml	small	exp3	6.90615585050077	1.15102597508346	6	200	0.9093756	145.9493	1	2
ml	small	exp3	4.6779809963201	0.779663499386683	6	207	0.9093756	145.9493	1	2
ml	small	exp3	7.28176107747156	1.21362684624526	6	185	0.9093756	145.9493	1	2
ml	small	exp3	13.0063665888919	1.30063665888919	10	210	0.9093756	57.34494	2	2
ml	small	exp3	8.45326240364781	1.05665780045598	8	183	0.9093756	145.9493	1	2
ml	small	exp3	6.71534309494902	0.95933472784986	7	187	0.9093756	145.9493	1	2
ml	small	exp3	6.61635804260753	1.10272634043459	6	207	0.9093756	145.9493	1	2
